beam_deflection_mm,beam_height_mm
13.3649845762686,197.621621621622
13.2136428196133,197.837837837838
13.0620980449451,198.054054054054
12.9103523043132,198.27027027027
12.7584076615887,198.486486486486
12.606266192465,198.702702702703
12.453929984458,198.918918918919
12.3014011369056,199.135135135135
12.148681760968,199.351351351351
11.9957739796279,199.567567567568
11.84267992769,199.783783783784
11.6894017517815,200
11.5359416103515,200.216216216216
11.3823016736718,200.432432432432
11.2284841238362,200.648648648649
11.0744911547609,200.864864864865
10.9203249721841,201.081081081081
10.7659877936667,201.297297297297
10.6114818485915,201.513513513514
10.4568093781637,201.72972972973
10.3019726354108,201.945945945946
10.1469738851826,202.162162162162
9.99181540415096,202.378378378378
9.83649948081018,202.594594594595
9.68102841547683,202.810810810811
9.52540452028967,203.027027027027
9.36963011920977,203.243243243243
9.21370754802045,203.459459459459
9.05763915432728,203.675675675676
8.90142729755816,203.891891891892
8.74507434896321,204.108108108108
8.58858269161479,204.324324324324
8.43195472040756,204.540540540541
8.27519263745769,204.756756756757
8.11829863422045,204.972972972973
7.96127514420626,205.189189189189
7.80412460529813,205.405405405405
7.64684945950864,205.621621621622
7.48945215297987,205.837837837838
7.33193513598358,206.054054054054
7.17430086292092,206.27027027027
7.0165517923227,206.486486486486
6.85869038684927,206.702702702703
6.70071911329049,206.918918918919
6.54264044256586,207.135135135135
6.38445684972436,207.351351351351
6.22617081394454,207.567567567568
6.06778481853455,207.783783783784
5.90930135093198,208
5.75072290270413,208.216216216216
5.59205196954775,208.432432432432
5.43329105128916,208.648648648649
5.27444265188427,208.864864864865
5.11550927941848,209.081081081081
4.95649344610684,209.297297297297
4.79739766829387,209.513513513514
4.6382244664537,209.72972972973
4.47897636518996,209.945945945946
4.31965589323585,210.162162162162
4.16026558345419,210.378378378378
4.00080797283728,210.594594594595
3.841285602507,210.810810810811
3.68170101771478,211.027027027027
3.52205676784159,211.243243243243
3.36235540639804,211.459459459459
3.20259949102416,211.675675675676
3.04279158348963,211.891891891892
2.88293424969365,212.108108108108
2.72303005966496,212.324324324324
2.56308158756193,212.540540540541
2.4030914116724,212.756756756757
2.2430621144138,212.972972972973
2.0829962823331,213.189189189189
1.92289650610686,213.405405405405
1.76276538054114,213.621621621622
1.60260550457161,213.837837837838
1.44241948126346,214.054054054054
1.28220991781144,214.27027027027
1.12197942553985,214.486486486487
0.961730619902585,214.702702702703
0.801466120483045,214.918918918919
0.641188550994222,215.135135135135
0.480900539278608,215.351351351351
0.320604717308283,215.567567567568
0.160303721184925,215.783783783784
1.91139699068366e-07,216
